ID;CODIGO_SETOR;NOME_SETOR;ORGAO;ATIVO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CIDADE;ESTADO;CEP;TELEFONE;EMAIL;DATA_CRIACAO;DATA_ATUALIZACAO;LATITUDE;LONGITUDE
190;013.DIGEP;Diretoria de Gestão de Pessoas;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
191;013.DIGECE;Diretoria de Gestão do Caixa Estadual;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
192;013.DIGCON;Diretoria de Grandes Contribuintes;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
193;013.DINFIS;Diretoria de Informações Econômicas e Fiscais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
194;013.DINFRA;Diretoria de Infraestrutura;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
195;013.DIN;Diretoria de Inovação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
196;013.DIF;Diretoria de Inteligência Fiscal;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
197;013.DILIC;Diretoria de Licitação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
198;013.DIRESF;Diretoria de Responsabilidade Fiscal;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
199;013.DICORP;Diretoria de Sistemas Corporativos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
200;013.DITRIB;Diretoria de Tributação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
201;013.DIGET;Diretoria Geral de Gestão Tecnológica;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
202;013.GABSEC;Gabinete do Secretário;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
203;013.GASEGT;Gabinete do Secretário Exec de Gestão Tributária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
204;013.GABSEXT;Gabinete do Secretario Executivo do Tesouro;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
205;013.GEDIAT;Gerência da Dívida Ativa;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
206;013.GESICAP;Gerência de Acomp  do SICAP Contábil;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
207;013.GEACONT;Gerência de Acomp Contábil das Unidades Setoriais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
208;013.GEASC;Gerência de Acomp do Sist Contábil Financeiro;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
209;013.GEALOG;Gerência de Administração e Logística;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
210;013.GEALMO;Gerência de Almoxarifado;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
211;013.GEAPRO;Gerência de Análise Processual;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
212;013.GEAPO;Gerência de Apoio;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
213;013.GEAR;Gerência de Arrecadação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
214;013.GEAUFIS;Gerência de Automação Fiscal;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
215;013.GEBAD;Gerência de Banco de Dados;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
216;013.GEBEFI;Gerência de Benefícios Fiscais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
217;013.GECAD;Gerência de Cadastro;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
218;013.GERCOBR;Gerência de Cobrança;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PINDORAMA DO TOCANTINS;TO;77380000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-11.13647682;-47.57978727
219;013.GECOM;Gerência de Compras;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
220;013.GECAS;Gerência de Controle de Acesso ao Siafe;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
221;013.GEARPRO;Gerência de Controle e Acomp de Processos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.70986760;-48.40929633
222;013.GECEC-TO;Gerência de Cotação Eletrônica - Compras-TO;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
223;013.GEDENT;Gerência de Débitos não Tributários;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
224;013.GEDEC;Gerência de Demonstrações Contábeis;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
225;013.GEFOR;Gerência de e-Fornecedores;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
226;013.GELDFIS;Gerência de Elaboração de Demons Fiscais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
227;013.GELED;Gerência de Elaboração de Editais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
228;013.GEORF;Gerência de Execução Orçamentária e Financeira;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
229;013.GEFISTRA;Gerência de Fisc de Trânsito e Postos Fiscais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
230;013.GEFISEST;Gerência de Fiscalização de Estabelecimentos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
231;013.GEIMC;Gerência de Implantação de Custos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
232;013.GIRC;Gerência de Implementação de Rotinas Contábeis;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
233;013.GEINFEC;Gerência de Informações Econômico-Fiscais;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
234;013.GEIPLE;Gerência de IPVA e Leilões;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
235;013.GITCMD;Gerência de ITCMD;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
236;013.GEINFAZ;Gerência de Monitoramento e Insp Adm Fazendária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
237;013.GENAC;Gerência de Normas para a apuração de Custos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
238;013.GENOR;Gerência de Normatização;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
239;013.GENOCON;Gerência de Normatização Contábil;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
240;013.GEPFI;Gerência de Planejamento Financeiro;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
241;013.GEPROC;Gerência de Processos e Procedimentos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
242;013.GECAED;Gerência de Programação, Capacit e Educação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
243;013.GERCOM;Gerência de Redes e Comunicação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
244;013.GESDI;Gerência de Segurança Digital;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
245;013.GESDAT;Gerência de Servidores e Data Center;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
246;013.GESFIN;Gerência de Sistemas Financeiros;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
247;013.GESITRI;Gerência de Sistemas Tributários;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
248;013.GESUT;Gerência de Substituição Tributária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
249;013.GESOP;Gerência de Suporte e Operações;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
250;013.GETHO;Gerência de Testes e Homologação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
251;013.GETRANS;Gerência de Transporte;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
252;013.GETEC;Gerência de Tribut de Energia e Comunicação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
253;013.GETC;Gerência de Tributação de Combustível;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
254;013.GETACE;Gerência de Tributação do Agron e Com Exterior;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
255;013.GEGADM;Gerência Geral de Administração;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
256;013.MCPPDS;Membro Com P Proc Disc Sindicâncias e Revisão;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
257;013.OUVFA;Ouvidoria Fazendária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
258;013.POSFISBAL;Posto Fiscal - Balsa;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-6.32894794;-47.42165918
259;013.POFIBEVI;Posto Fiscal - Bela Vista;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;SAO MIGUEL DO TOCANTINS;TO;77925000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-5.55395652;-47.57812270
260;013.POFIBEI;Posto Fiscal - Bezerra I;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;ARRAIAS;TO;77330000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.92648446;-46.94742596
261;013.POSFISCAS;Posto Fiscal - Caseara;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;CASEARA;TO;77680000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-9.27089821;-49.95509705
262;013.POFICOMA;Posto Fiscal - Couto Magalhaes;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;COUTO MAGALHAES;TO;77750000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-8.35932739;-49.17851748
263;013.POFIDUPO;Posto Fiscal - Duas Pontes;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.40913505;-46.43140623
264;013.POSFISEST;Posto Fiscal - Estreito;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;AGUIARNOPOLIS;TO;77908000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-6.55890546;-47.47688129
265;013.POSFISFIL;Posto Fiscal - Filadelfia;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;FILADELFIA;TO;77795000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-7.33709974;-47.49678275
266;013.POFIJATO;Posto Fiscal - Jau do Tocantins;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;JAU DO TOCANTINS;TO;77450000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.65267632;-48.59176286
267;013.POSFISLEV;Posto Fiscal - Levantado;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.40913505;-46.43140623
268;013.POFINOAL;Posto Fiscal - Novo Alegre;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;NOVO ALEGRE;TO;77353000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.91525868;-46.57648926
269;013.POFIPADA;Posto Fiscal - Pau Darco;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PAU DARCO;TO;77785000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-7.54223650;-49.36723715
270;013.POFISEGE;Posto Fiscal - Serra Geral;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.40913505;-46.43140623
271;013.POSFISTAL;Posto Fiscal - Talisma;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;TALISMA;TO;77483000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-12.79811766;-49.09249063
272;013.POSFISTRA;Posto Fiscal - Transamazonica;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;AUGUSTINOPOLIS;TO;77960000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-5.46479565;-47.88496084
273;013.PRESCONT;Presidência do Contencioso Adm Tributário;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
274;013.PCPPDS;Presidente Com P Proc Disc Sindicâncias e Revisão;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
275;013.SEGER2;Secretaria-Geral;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
276;013.SAF;Superintendência de Administração e Finanças;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
277;013.SUATRI;Superintendência de Administração Tributária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
278;013.SUASJUR;Superintendência de Assuntos Jurídicos;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
279;013.SUCOLI;Superintendência de Compras e Central de Licitação;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
280;013.SUCOG;Superintendência de Contabilidade Geral;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
281;013.SUPEFE;Superintendência de Enfret a Frau Fis Estruturadas;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
282;013.SUTIF;Superintendência de Tecnol e Inov Fazendária;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
283;013.SUTES;Superintendência do Tesouro Estadual;Secretaria da Fazenda;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;09/10/2025 08:28;09/10/2025 08:28;-10.18257356;-48.33621810
