"ID","CODIGO_SETOR","NOME_SETOR","ORGAO","ATIVO","LOGRADOURO","NUMERO","COMPLEMENTO","BAIRRO","CIDADE","ESTADO","CEP","TELEFONE","EMAIL","DATA_CRIACAO","DATA_ATUALIZACAO","LATITUDE","LONGITUDE"
175,"013.DRFPTO",Delegacia Regional de Fiscalização - Paraiso,Secretaria da Fazenda,"1",Rua Bernadino Maciel,"172",,INTERLAGOS,PARAISO DO TOCANTINS,TO,"77600000","63 - 3027-3137",drfparaiso@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-14 09:26:42.999,-10.17021889,-48.88231481
177,"013.DRFPNA",Delegacia Regional de Fiscalização - Porto Nacional,Secretaria da Fazenda,"1",Av. Luiz Leite Ribeiro,"1457",,AEROPORTO,PORTO NACIONAL,TO,"77500-000","63 - 3363-1799",drfportonacional@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-14 09:26:42.999,-10.7098676,-48.40929633
178,"013.DRRET",Delegacia Regional de Fiscalização - Taguatinga,Secretaria da Fazenda,"1",Av. Principal,S/N,,INDUSTRIAL,TAGUATINGA,TO,"77320000","63 - 3027-3001",drftaguatinga@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-14 09:26:42.999,-12.40913505,-46.43140623
176,"013.DRREPA",Delegacia Regional de Fiscalização - Pedro Afonso,Secretaria da Fazenda,"1",Rua 26 de Julho,"160",,CENTRO,PEDRO AFONSO,TO,"77710000","63 - 3027-3328",drfpedroafonso@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-14 09:26:42.999,-8.97251189,-48.17708802
179,"013.DRRET2",Delegacia Regional de Fiscalização - Tocantinopolis,Secretaria da Fazenda,"1",Rua 15 de novembro,"695",,CENTRO,ARAGUAINA,TO,"77900000","63 - 3027-3268",drftocantinopolis@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-14 09:26:42.999,-7.18790788,-48.21020785
180,"013.DICREFIS",Diretoria da Cobrança e Recup de Créditos Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.238,-10.18257356,-48.3362181
181,"013.DIEFAZ",Diretoria da Escola Fazendária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.239,-10.18257356,-48.3362181
182,"013.DIREC",Diretoria da Receita,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.240,-10.18257356,-48.3362181
183,"013.DIANP","Diretoria de Acomp, Normas e Procedimentos",Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.240,-10.18257356,-48.3362181
184,"013.DAJUC",Diretoria de Acompanhamento Judicial-Criminal,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.241,-10.18257356,-48.3362181
185,"013.DAF",Diretoria de Administração e Finanças,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.242,-10.18257356,-48.3362181
186,"013.DAMIJU",Diretoria de Aval e Mitig de Impa de Dema Judicial,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.243,-10.18257356,-48.3362181
187,"013.DICOM",Diretoria de Compras,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.244,-10.18257356,-48.3362181
188,"013.DICONTS",Diretoria de Contabilidade Setorial,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.245,-10.18257356,-48.3362181
189,"013.DICUS",Diretoria de Custos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.246,-10.18257356,-48.3362181
190,"013.DIDEC",Diretoria de Demonstrações Contábeis,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.246,-10.18257356,-48.3362181
191,"013.DIREXEFIN",Diretoria de Execução Financeira,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.247,-10.18257356,-48.3362181
192,"013.DIGEP",Diretoria de Gestão de Pessoas,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.248,-10.18257356,-48.3362181
193,"013.DIGECE",Diretoria de Gestão do Caixa Estadual,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.249,-10.18257356,-48.3362181
194,"013.DIGCON",Diretoria de Grandes Contribuintes,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.249,-10.18257356,-48.3362181
195,"013.DINFIS",Diretoria de Informações Econômicas e Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.250,-10.18257356,-48.3362181
196,"013.DINFRA",Diretoria de Infraestrutura,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.251,-10.18257356,-48.3362181
197,"013.DIN",Diretoria de Inovação,Secretaria da Fazenda,"1",Q. 104 Norte Rua NE 5,"3",Ao lado Hosp. Dona Regina,Plano Diretor Norte,Palmas,TO,"77006-020","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-10-16 14:36:33.362,-10.18162083,-48.32673311
198,"013.DIF",Diretoria de Inteligência Fiscal,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.252,-10.18257356,-48.3362181
199,"013.DILIC",Diretoria de Licitação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.253,-10.18257356,-48.3362181
200,"013.DIRESF",Diretoria de Responsabilidade Fiscal,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.253,-10.18257356,-48.3362181
201,"013.DICORP",Diretoria de Sistemas Corporativos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.254,-10.18257356,-48.3362181
202,"013.DITRIB",Diretoria de Tributação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.255,-10.18257356,-48.3362181
203,"013.DIGET",Diretoria Geral de Gestão Tecnológica,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.256,-10.18257356,-48.3362181
204,"013.GABSEC",Gabinete do Secretário,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.256,-10.18257356,-48.3362181
205,"013.GASEGT",Gabinete do Secretário Exec de Gestão Tributária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.257,-10.18257356,-48.3362181
206,"013.GABSEXT",Gabinete do Secretario Executivo do Tesouro,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:15:47.258,-10.18257356,-48.3362181
207,"013.GEDIAT",Gerência da Dívida Ativa,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.373,-10.18257356,-48.3362181
208,"013.GESICAP",Gerência de Acomp  do SICAP Contábil,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.374,-10.18257356,-48.3362181
209,"013.GEACONT",Gerência de Acomp Contábil das Unidades Setoriais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.375,-10.18257356,-48.3362181
210,"013.GEASC",Gerência de Acomp do Sist Contábil Financeiro,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.377,-10.18257356,-48.3362181
211,"013.GEALOG",Gerência de Administração e Logística,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.378,-10.18257356,-48.3362181
212,"013.GEALMO",Gerência de Almoxarifado,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.380,-10.18257356,-48.3362181
213,"013.GEAPRO",Gerência de Análise Processual,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.381,-10.18257356,-48.3362181
214,"013.GEAPO",Gerência de Apoio,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.382,-10.18257356,-48.3362181
215,"013.GEAR",Gerência de Arrecadação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.382,-10.18257356,-48.3362181
216,"013.GEAUFIS",Gerência de Automação Fiscal,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.383,-10.18257356,-48.3362181
217,"013.GEBAD",Gerência de Banco de Dados,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.383,-10.18257356,-48.3362181
218,"013.GEBEFI",Gerência de Benefícios Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.384,-10.18257356,-48.3362181
219,"013.GECAD",Gerência de Cadastro,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.385,-10.18257356,-48.3362181
220,"013.GERCOBR",Gerência de Cobrança,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PINDORAMA DO TOCANTINS,TO,"77380000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.386,-11.13647682,-47.57978727
221,"013.GECOM",Gerência de Compras,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.386,-10.18257356,-48.3362181
222,"013.GECAS",Gerência de Controle de Acesso ao Siafe,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.387,-10.18257356,-48.3362181
223,"013.GEARPRO",Gerência de Controle e Acomp de Processos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PORTO NACIONAL,TO,"77500-000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.387,-10.7098676,-48.40929633
224,"013.GECEC-TO",Gerência de Cotação Eletrônica - Compras-TO,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.388,-10.18257356,-48.3362181
225,"013.GEDENT",Gerência de Débitos não Tributários,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.389,-10.18257356,-48.3362181
226,"013.GEDEC",Gerência de Demonstrações Contábeis,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.389,-10.18257356,-48.3362181
227,"013.GEFOR",Gerência de e-Fornecedores,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.390,-10.18257356,-48.3362181
228,"013.GELDFIS",Gerência de Elaboração de Demons Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.391,-10.18257356,-48.3362181
229,"013.GELED",Gerência de Elaboração de Editais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.391,-10.18257356,-48.3362181
230,"013.GEORF",Gerência de Execução Orçamentária e Financeira,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.392,-10.18257356,-48.3362181
231,"013.GEFISTRA",Gerência de Fisc de Trânsito e Postos Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.393,-10.18257356,-48.3362181
232,"013.GEFISEST",Gerência de Fiscalização de Estabelecimentos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.394,-10.18257356,-48.3362181
233,"013.GEIMC",Gerência de Implantação de Custos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.394,-10.18257356,-48.3362181
234,"013.GIRC",Gerência de Implementação de Rotinas Contábeis,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.395,-10.18257356,-48.3362181
235,"013.GEINFEC",Gerência de Informações Econômico-Fiscais,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.395,-10.18257356,-48.3362181
236,"013.GEIPLE",Gerência de IPVA e Leilões,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.396,-10.18257356,-48.3362181
237,"013.GITCMD",Gerência de ITCMD,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.397,-10.18257356,-48.3362181
238,"013.GEINFAZ",Gerência de Monitoramento e Insp Adm Fazendária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.398,-10.18257356,-48.3362181
239,"013.GENAC",Gerência de Normas para a apuração de Custos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.398,-10.18257356,-48.3362181
240,"013.GENOR",Gerência de Normatização,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.399,-10.18257356,-48.3362181
241,"013.GENOCON",Gerência de Normatização Contábil,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.399,-10.18257356,-48.3362181
242,"013.GEPFI",Gerência de Planejamento Financeiro,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.400,-10.18257356,-48.3362181
243,"013.GEPROC",Gerência de Processos e Procedimentos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.400,-10.18257356,-48.3362181
244,"013.GECAED","Gerência de Programação, Capacit e Educação",Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.401,-10.18257356,-48.3362181
245,"013.GERCOM",Gerência de Redes e Comunicação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.402,-10.18257356,-48.3362181
246,"013.GESDI",Gerência de Segurança Digital,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.402,-10.18257356,-48.3362181
247,"013.GESDAT",Gerência de Servidores e Data Center,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.403,-10.18257356,-48.3362181
248,"013.GESFIN",Gerência de Sistemas Financeiros,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.403,-10.18257356,-48.3362181
249,"013.GESITRI",Gerência de Sistemas Tributários,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.404,-10.18257356,-48.3362181
250,"013.GESUT",Gerência de Substituição Tributária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.404,-10.18257356,-48.3362181
251,"013.GESOP",Gerência de Suporte e Operações,Secretaria da Fazenda,"1",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:17:32.843,-10.18257356,-48.3362181
252,"013.GETHO",Gerência de Testes e Homologação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.405,-10.18257356,-48.3362181
253,"013.GETRANS",Gerência de Transporte,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.406,-10.18257356,-48.3362181
254,"013.GETEC",Gerência de Tribut de Energia e Comunicação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.416,-10.18257356,-48.3362181
255,"013.GETC",Gerência de Tributação de Combustível,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.417,-10.18257356,-48.3362181
256,"013.GETACE",Gerência de Tributação do Agron e Com Exterior,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.418,-10.18257356,-48.3362181
257,"013.GEGADM",Gerência Geral de Administração,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.419,-10.18257356,-48.3362181
258,"013.MCPPDS",Membro Com P Proc Disc Sindicâncias e Revisão,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.419,-10.18257356,-48.3362181
259,"013.OUVFA",Ouvidoria Fazendária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.419,-10.18257356,-48.3362181
260,"013.POSFISBAL",Posto Fiscal - Balsa,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,TOCANTINOPOLIS,TO,"77900000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.420,-6.32894794,-47.42165918
261,"013.POFIBEVI",Posto Fiscal - Bela Vista,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,SAO MIGUEL DO TOCANTINS,TO,"77925000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.420,-5.55395652,-47.5781227
262,"013.POFIBEI",Posto Fiscal - Bezerra I,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,ARRAIAS,TO,"77330000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.421,-12.92648446,-46.94742596
263,"013.POSFISCAS",Posto Fiscal - Caseara,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,CASEARA,TO,"77680000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.421,-9.27089821,-49.95509705
264,"013.POFICOMA",Posto Fiscal - Couto Magalhaes,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,COUTO MAGALHAES,TO,"77750000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.422,-8.35932739,-49.17851748
265,"013.POFIDUPO",Posto Fiscal - Duas Pontes,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,TAGUATINGA,TO,"77320000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.422,-12.40913505,-46.43140623
266,"013.POSFISEST",Posto Fiscal - Estreito,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,AGUIARNOPOLIS,TO,"77908000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.423,-6.55890546,-47.47688129
